,TOTSQFT_C,YEARMADERANGE,ROOFTYPE,TREESHAD,MONEYPY,KWH_C
1321,12,2,6,1,15,1.0
3216,12,2,6,1,19,2.0
6036,12,2,6,1,19,2.0
1272,12,2,6,1,21,3.0
3421,12,2,6,1,22,1.0
9028,12,2,6,1,22,2.0
3593,12,2,6,1,22,6.0
11456,12,2,6,1,24,7.0
8014,12,3,2,0,16,4.0
2681,12,3,2,1,11,2.0
9507,12,3,3,0,6,3.0
11999,12,3,3,0,16,3.0
390,12,3,5,0,9,2.0
3286,12,3,5,0,16,4.0
10822,12,3,5,0,17,5.0
6433,12,3,5,0,17,7.0
3732,12,3,5,0,18,5.0
4079,12,3,5,0,21,4.0
723,12,3,5,0,21,6.0
4592,12,3,5,0,24,4.0
3871,12,3,5,1,5,3.0
6480,12,3,5,1,8,4.0
8010,12,3,5,1,10,4.0
8060,12,3,5,1,11,1.0
4679,12,3,5,1,11,5.0
9842,12,3,5,1,11,6.0
1210,12,3,5,1,12,2.0
4819,12,3,5,1,12,9.0
2650,12,3,5,1,13,2.0
578,12,3,5,1,14,3.0
10422,12,3,5,1,14,3.0
387,12,3,5,1,16,1.0
9123,12,3,5,1,17,3.0
9463,12,3,5,1,17,3.0
9270,12,3,5,1,18,5.0
440,12,3,5,1,21,10.0
9213,12,3,5,1,22,2.0
7652,12,3,5,1,23,10.0
1473,12,3,5,1,24,4.0
959,12,3,6,1,8,2.0
6946,12,3,6,1,9,4.0
1565,12,3,6,1,11,2.0
8141,12,3,6,1,12,1.0
353,12,3,6,1,13,4.0
6289,12,3,6,1,13,8.0
6422,12,3,8,1,16,12.0
3858,12,4,1,1,24,0.0
5988,12,4,2,0,12,4.0
7143,12,4,2,0,24,2.0
11571,12,4,3,0,15,12.0
9612,12,4,3,1,14,9.0
11529,12,4,4,1,6,7.0
10126,12,4,5,0,10,3.0
1067,12,4,5,0,11,2.0
1174,12,4,5,0,11,10.0
2165,12,4,5,0,13,5.0
494,12,4,5,0,15,2.0
11444,12,4,5,0,16,1.0
10107,12,4,5,0,17,3.0
4724,12,4,5,0,19,2.0
10605,12,4,5,0,23,4.0
7666,12,4,5,0,24,3.0
1218,12,4,5,0,24,8.0
6117,12,4,5,1,5,4.0
8594,12,4,5,1,6,5.0
3206,12,4,5,1,8,2.0
8316,12,4,5,1,8,5.0
3669,12,4,5,1,8,7.0
2471,12,4,5,1,11,1.0
2052,12,4,5,1,11,3.0
10931,12,4,5,1,11,5.0
762,12,4,5,1,12,1.0
11988,12,4,5,1,12,3.0
3401,12,4,5,1,16,4.0
7653,12,4,5,1,17,2.0
3546,12,4,5,1,17,5.0
3244,12,4,5,1,17,8.0
11315,12,4,5,1,17,10.0
86,12,4,5,1,18,6.0
11844,12,4,5,1,20,1.0
1235,12,4,5,1,20,2.0
752,12,4,5,1,20,4.0
3764,12,4,5,1,20,5.0
10736,12,4,5,1,20,5.0
2334,12,4,5,1,21,5.0
11950,12,4,5,1,21,5.0
7136,12,4,5,1,21,7.0
9122,12,4,5,1,22,4.0
4708,12,4,5,1,23,5.0
5182,12,4,5,1,23,7.0
4960,12,4,5,1,24,2.0
532,12,4,5,1,24,3.0
6968,12,4,5,1,24,5.0
4223,12,4,5,1,24,12.0
9390,12,4,6,0,15,4.0
7188,12,4,6,0,22,3.0
604,12,4,6,1,7,6.0
9967,12,4,6,1,8,2.0
6541,12,4,6,1,8,3.0
6466,12,4,6,1,13,6.0
4924,12,4,6,1,15,4.0
11754,12,4,6,1,17,4.0
5441,12,4,6,1,21,3.0
7658,12,4,6,1,23,4.0
11668,12,4,6,1,23,4.0
3082,12,4,6,1,23,5.0
5285,12,4,6,1,24,2.0
11609,12,4,7,0,24,5.0
3234,12,4,8,1,8,2.0
395,12,5,1,0,24,2.0
11126,12,5,1,0,24,7.0
4981,12,5,1,1,9,13.0
4054,12,5,2,0,6,4.0
10115,12,5,2,0,14,10.0
6918,12,5,2,0,15,6.0
243,12,5,2,0,18,5.0
8415,12,5,2,1,12,6.0
2118,12,5,2,1,24,3.0
3514,12,5,2,1,24,3.0
4197,12,5,3,1,13,6.0
7012,12,5,5,0,6,1.0
460,12,5,5,0,14,3.0
3981,12,5,5,0,23,4.0
11015,12,5,5,0,23,5.0
5076,12,5,5,0,24,7.0
1975,12,5,5,0,24,12.0
9025,12,5,5,1,6,2.0
5487,12,5,5,1,6,5.0
6804,12,5,5,1,8,3.0
4790,12,5,5,1,9,2.0
1873,12,5,5,1,10,1.0
2715,12,5,5,1,11,4.0
1688,12,5,5,1,12,3.0
8752,12,5,5,1,16,3.0
5688,12,5,5,1,16,7.0
5912,12,5,5,1,17,4.0
4944,12,5,5,1,18,6.0
11901,12,5,5,1,19,6.0
4025,12,5,5,1,19,13.0
2173,12,5,5,1,21,4.0
6497,12,5,5,1,22,3.0
5352,12,5,5,1,23,3.0
4392,12,5,5,1,23,4.0
3066,12,5,5,1,23,5.0
5654,12,5,5,1,23,5.0
846,12,5,5,1,23,9.0
8201,12,5,6,0,10,2.0
4936,12,5,6,0,12,7.0
5403,12,5,6,0,13,2.0
207,12,5,6,0,13,4.0
1998,12,5,6,0,13,8.0
7423,12,5,6,0,23,11.0
11679,12,5,6,0,24,3.0
9228,12,5,6,0,24,6.0
3261,12,5,6,1,6,4.0
4395,12,5,6,1,13,7.0
8169,12,5,6,1,14,2.0
2775,12,5,6,1,16,6.0
10137,12,5,6,1,17,3.0
4630,12,5,6,1,18,3.0
8203,12,5,6,1,23,2.0
7662,12,5,6,1,24,3.0
11539,12,5,7,1,23,2.0
3470,12,5,8,1,10,7.0
10346,12,6,1,0,22,7.0
4140,12,6,1,0,24,5.0
11233,12,6,1,0,24,12.0
6555,12,6,1,0,24,13.0
5154,12,6,1,1,11,2.0
3695,12,6,1,1,20,7.0
3251,12,6,1,1,22,2.0
10652,12,6,3,0,8,7.0
4904,12,6,4,0,24,8.0
950,12,6,4,1,24,1.0
7915,12,6,5,0,8,2.0
8571,12,6,5,0,10,5.0
8063,12,6,5,0,10,9.0
3173,12,6,5,0,14,4.0
11257,12,6,5,0,15,2.0
7457,12,6,5,0,15,7.0
3647,12,6,5,0,17,9.0
11596,12,6,5,0,17,10.0
3594,12,6,5,0,18,2.0
5250,12,6,5,0,18,4.0
1945,12,6,5,0,20,2.0
2366,12,6,5,0,20,6.0
9447,12,6,5,0,20,6.0
9600,12,6,5,0,23,2.0
3446,12,6,5,0,23,3.0
7610,12,6,5,0,23,5.0
7306,12,6,5,0,23,6.0
1393,12,6,5,0,24,4.0
11511,12,6,5,0,24,4.0
934,12,6,5,0,24,5.0
11500,12,6,5,0,24,5.0
9774,12,6,5,0,24,6.0
12055,12,6,5,1,5,4.0
4478,12,6,5,1,11,7.0
1379,12,6,5,1,11,8.0
2698,12,6,5,1,12,6.0
9052,12,6,5,1,14,4.0
396,12,6,5,1,14,9.0
7393,12,6,5,1,17,2.0
3629,12,6,5,1,18,3.0
8921,12,6,5,1,19,2.0
4608,12,6,5,1,19,5.0
11884,12,6,5,1,19,12.0
302,12,6,5,1,20,5.0
9089,12,6,5,1,21,11.0
651,12,6,5,1,23,1.0
3258,12,6,5,1,23,3.0
7655,12,6,5,1,23,5.0
1486,12,6,5,1,23,10.0
8511,12,6,5,1,24,5.0
10946,12,6,5,1,24,5.0
11741,12,6,5,1,24,5.0
6765,12,6,5,1,24,6.0
9988,12,6,5,1,24,9.0
8075,12,6,6,0,7,3.0
10114,12,6,6,0,11,3.0
7589,12,6,6,0,12,6.0
4205,12,6,6,1,11,2.0
3926,12,6,6,1,14,3.0
11165,12,6,6,1,22,5.0
8220,12,6,6,1,22,8.0
10483,12,6,6,1,24,5.0
4165,12,6,6,1,24,8.0
11806,12,6,7,1,13,12.0
7620,12,6,7,1,24,5.0
10692,12,7,1,0,6,1.0
4866,12,7,1,0,12,5.0
9084,12,7,1,0,18,6.0
8012,12,7,1,0,20,1.0
6087,12,7,1,1,17,6.0
4132,12,7,1,1,20,8.0
4453,12,7,1,1,24,2.0
757,12,7,1,1,24,12.0
9241,12,7,2,0,19,3.0
875,12,7,2,0,23,3.0
9226,12,7,2,0,24,5.0
7109,12,7,3,1,23,3.0
6854,12,7,5,0,8,8.0
8472,12,7,5,0,11,3.0
3692,12,7,5,0,11,13.0
11264,12,7,5,0,12,5.0
10358,12,7,5,0,13,4.0
8093,12,7,5,0,14,5.0
2043,12,7,5,0,16,5.0
9257,12,7,5,0,17,10.0
799,12,7,5,0,18,8.0
898,12,7,5,0,18,9.0
7167,12,7,5,0,22,2.0
5046,12,7,5,0,22,5.0
8771,12,7,5,0,22,7.0
6296,12,7,5,0,23,5.0
8875,12,7,5,0,23,6.0
6045,12,7,5,0,23,10.0
7714,12,7,5,0,24,5.0
11266,12,7,5,0,24,7.0
2886,12,7,5,0,24,11.0
5145,12,7,5,0,24,11.0
754,12,7,5,1,2,4.0
6963,12,7,5,1,6,4.0
6542,12,7,5,1,7,5.0
7986,12,7,5,1,14,6.0
9102,12,7,5,1,23,6.0
4864,12,7,5,1,24,5.0
5525,12,7,5,1,24,6.0
6720,12,7,6,0,1,2.0
7812,12,7,6,0,12,9.0
9548,12,7,6,0,15,10.0
11115,12,7,6,0,16,4.0
2537,12,7,6,0,24,6.0
6347,12,7,6,0,24,7.0
6101,12,7,6,0,24,9.0
3038,12,7,6,1,16,6.0
337,12,7,6,1,22,7.0
935,12,7,7,0,11,4.0
2747,12,8,1,0,13,1.0
3454,12,8,1,0,13,4.0
3033,12,8,2,0,11,2.0
6244,12,8,2,0,16,2.0
9334,12,8,3,0,20,8.0
1309,12,8,3,1,10,0.0
8111,12,8,5,0,8,4.0
11289,12,8,5,0,13,7.0
6741,12,8,5,0,14,6.0
4822,12,8,5,0,14,10.0
8673,12,8,5,0,17,2.0
11676,12,8,5,0,19,2.0
6597,12,8,5,0,20,5.0
8787,12,8,5,0,20,8.0
2230,12,8,5,0,22,8.0
4922,12,8,5,0,23,2.0
5788,12,8,5,0,24,2.0
4865,12,8,5,0,24,4.0
5056,12,8,5,0,24,9.0
941,12,8,5,1,11,5.0
3053,12,8,5,1,15,3.0
1047,12,8,5,1,21,4.0
5012,12,8,5,1,24,7.0
8244,12,8,6,0,10,3.0
7241,12,8,6,0,20,5.0
11703,12,8,6,0,22,5.0
10145,13,1,2,1,12,6.0
6579,13,1,3,0,8,3.0
3274,13,1,3,0,16,2.0
9755,13,1,3,0,21,7.0
10572,13,1,3,1,8,3.0
6641,13,1,4,1,9,1.0
10703,13,1,4,1,15,2.0
9452,13,1,4,1,24,3.0
461,13,1,4,1,24,4.0
9125,13,1,5,0,2,1.0
3190,13,1,5,0,6,4.0
5589,13,1,5,0,7,2.0
8735,13,1,5,0,7,2.0
6769,13,1,5,0,13,2.0
383,13,1,5,0,14,1.0
10428,13,1,5,0,16,5.0
7495,13,1,5,0,23,2.0
7795,13,1,5,0,23,4.0
6944,13,1,5,1,8,6.0
5288,13,1,5,1,9,2.0
11724,13,1,5,1,12,2.0
3965,13,1,5,1,14,1.0
1849,13,1,5,1,15,4.0
448,13,1,5,1,17,10.0
1694,13,1,5,1,20,2.0
6107,13,1,5,1,20,3.0
2050,13,1,5,1,20,6.0
1168,13,1,5,1,24,0.0
6857,13,1,6,0,11,4.0
2938,13,1,6,0,12,3.0
4542,13,1,6,0,13,3.0
3384,13,1,6,0,14,2.0
1880,13,1,6,0,23,3.0
5438,13,1,6,0,23,3.0
1747,13,1,6,0,23,5.0
8423,13,1,6,1,6,0.0
5,13,1,6,1,6,2.0
12021,13,1,6,1,6,9.0
7390,13,1,6,1,8,4.0
10075,13,1,6,1,8,4.0
11494,13,1,6,1,9,3.0
1392,13,1,6,1,9,4.0
3445,13,1,6,1,10,2.0
11248,13,1,6,1,13,1.0
2995,13,1,6,1,14,4.0
9349,13,1,6,1,15,10.0
4473,13,1,6,1,16,1.0
11285,13,1,6,1,16,3.0
5031,13,1,6,1,17,4.0
11392,13,1,6,1,19,4.0
739,13,1,6,1,21,4.0
2850,13,1,6,1,22,1.0
479,13,1,6,1,23,3.0
6362,13,1,6,1,23,4.0
8807,13,1,6,1,23,11.0
435,13,1,6,1,24,3.0
3265,13,1,6,1,24,3.0
3325,13,1,6,1,24,3.0
374,13,1,6,1,24,5.0
671,13,1,6,1,24,5.0
3329,13,1,6,1,24,6.0
1894,13,1,8,1,9,4.0
6984,13,1,8,1,24,5.0
3178,13,2,3,0,13,4.0
4918,13,2,5,0,10,1.0
10110,13,2,5,0,10,2.0
5568,13,2,5,0,13,3.0
7543,13,2,5,0,23,4.0
3250,13,2,5,0,24,2.0
12030,13,2,5,0,24,3.0
9145,13,2,5,0,24,4.0
8788,13,2,5,1,5,2.0
997,13,2,5,1,7,3.0
6843,13,2,5,1,7,3.0
7677,13,2,5,1,11,2.0
11971,13,2,5,1,13,1.0
11713,13,2,5,1,15,2.0
112,13,2,5,1,15,8.0
11750,13,2,5,1,16,2.0
178,13,2,5,1,22,2.0
10658,13,2,5,1,23,2.0
1409,13,2,5,1,23,5.0
11814,13,2,5,1,24,3.0
5817,13,2,5,1,24,4.0
5772,13,2,6,0,14,9.0
3089,13,2,6,0,17,5.0
4152,13,2,6,0,24,2.0
10988,13,2,6,0,24,6.0
7118,13,2,6,1,9,1.0
8304,13,2,6,1,9,2.0
11939,13,2,6,1,20,1.0
8586,13,3,2,1,5,0.0
4108,13,3,2,1,11,7.0
6858,13,3,2,1,14,4.0
5202,13,3,5,0,12,4.0
369,13,3,5,0,13,5.0
3980,13,3,5,0,15,2.0
9956,13,3,5,0,24,2.0
6169,13,3,5,1,1,4.0
6135,13,3,5,1,11,2.0
6995,13,3,5,1,11,3.0
501,13,3,5,1,13,2.0
1791,13,3,5,1,14,8.0
7281,13,3,5,1,15,7.0
8364,13,3,5,1,18,8.0
4925,13,3,5,1,19,4.0
4346,13,3,5,1,24,2.0
3142,13,3,5,1,24,5.0
7829,13,3,6,0,11,2.0
2042,13,3,6,0,24,3.0
5625,13,3,6,0,24,9.0
10987,13,3,6,1,7,1.0
10252,13,3,6,1,11,1.0
8360,13,3,6,1,11,4.0
574,13,3,6,1,12,6.0
3247,13,3,6,1,15,6.0
4619,13,3,6,1,16,6.0
7768,13,3,6,1,19,11.0
1302,13,3,6,1,24,3.0
5503,13,3,6,1,24,3.0
8967,13,3,6,1,24,4.0
9884,13,3,6,1,24,5.0
1905,13,3,7,1,24,8.0
1098,13,4,2,0,24,11.0
9866,13,4,2,1,13,4.0
6735,13,4,2,1,24,3.0
1701,13,4,3,0,23,4.0
10957,13,4,3,1,23,8.0
8499,13,4,5,0,1,8.0
11886,13,4,5,0,1,8.0
12003,13,4,5,0,7,3.0
7063,13,4,5,0,9,3.0
4624,13,4,5,0,9,4.0
401,13,4,5,0,16,10.0
10553,13,4,5,0,23,5.0
4722,13,4,5,1,1,10.0
6926,13,4,5,1,8,1.0
4038,13,4,5,1,8,3.0
6595,13,4,5,1,8,3.0
5429,13,4,5,1,10,5.0
684,13,4,5,1,11,6.0
5658,13,4,5,1,14,3.0
8600,13,4,5,1,14,6.0
10958,13,4,5,1,15,3.0
2208,13,4,5,1,15,6.0
3674,13,4,5,1,16,2.0
522,13,4,5,1,17,5.0
10771,13,4,5,1,19,5.0
2793,13,4,5,1,21,10.0
3937,13,4,5,1,22,6.0
9574,13,4,5,1,23,3.0
11765,13,4,5,1,23,6.0
5000,13,4,5,1,23,10.0
6213,13,4,5,1,24,3.0
5708,13,4,5,1,24,4.0
4683,13,4,5,1,24,7.0
5201,13,4,5,1,24,8.0
4362,13,4,5,1,24,9.0
9018,13,4,5,1,24,9.0
1315,13,4,6,0,4,3.0
8280,13,4,6,0,24,3.0
3932,13,4,6,1,16,8.0
1955,13,4,6,1,23,3.0
11953,13,4,6,1,24,2.0
4829,13,4,6,1,24,4.0
3478,13,4,6,1,24,5.0
2332,13,4,7,1,24,7.0
9942,13,4,8,1,24,3.0
695,13,5,1,0,24,14.0
3769,13,5,1,1,8,1.0
6534,13,5,1,1,22,3.0
10166,13,5,1,1,24,4.0
7462,13,5,1,1,24,9.0
8481,13,5,2,0,11,2.0
8157,13,5,2,0,15,9.0
4540,13,5,2,1,1,4.0
9172,13,5,2,1,8,3.0
4187,13,5,2,1,12,10.0
7413,13,5,2,1,13,2.0
2983,13,5,2,1,24,3.0
3466,13,5,3,1,12,3.0
11618,13,5,3,1,13,4.0
465,13,5,5,0,5,5.0
2717,13,5,5,0,5,10.0
11930,13,5,5,0,10,2.0
923,13,5,5,0,11,1.0
3970,13,5,5,0,11,2.0
9201,13,5,5,0,12,4.0
9182,13,5,5,0,12,11.0
384,13,5,5,0,19,1.0
11956,13,5,5,0,23,8.0
9392,13,5,5,0,23,10.0
3050,13,5,5,0,24,3.0
10833,13,5,5,0,24,5.0
11038,13,5,5,0,24,5.0
9985,13,5,5,0,24,8.0
11723,13,5,5,1,1,6.0
6849,13,5,5,1,7,4.0
5299,13,5,5,1,9,1.0
1813,13,5,5,1,10,5.0
5104,13,5,5,1,12,4.0
847,13,5,5,1,12,8.0
6855,13,5,5,1,12,8.0
5537,13,5,5,1,15,12.0
9913,13,5,5,1,16,5.0
5576,13,5,5,1,19,5.0
9236,13,5,5,1,20,2.0
137,13,5,5,1,22,3.0
9664,13,5,5,1,24,3.0
1256,13,5,5,1,24,4.0
8487,13,5,5,1,24,5.0
1523,13,5,5,1,24,9.0
8782,13,5,5,1,24,10.0
7557,13,5,6,0,12,3.0
930,13,5,6,0,16,3.0
4668,13,5,6,1,10,2.0
4810,13,5,6,1,16,4.0
2555,13,5,6,1,17,5.0
164,13,5,6,1,21,2.0
5176,13,5,6,1,24,5.0
5390,13,5,7,0,12,10.0
319,13,6,1,0,1,6.0
2176,13,6,1,0,16,9.0
222,13,6,1,0,22,1.0
1307,13,6,1,1,5,1.0
11480,13,6,1,1,24,8.0
1626,13,6,2,0,9,7.0
9693,13,6,3,0,13,3.0
10486,13,6,3,1,9,2.0
6069,13,6,3,1,11,9.0
9472,13,6,4,0,12,4.0
8108,13,6,4,0,23,5.0
10266,13,6,5,0,1,7.0
4646,13,6,5,0,10,5.0
8068,13,6,5,0,10,7.0
4389,13,6,5,0,13,4.0
6285,13,6,5,0,13,6.0
10904,13,6,5,0,14,3.0
1494,13,6,5,0,18,3.0
9205,13,6,5,0,18,8.0
9358,13,6,5,0,18,12.0
572,13,6,5,0,19,7.0
11647,13,6,5,0,19,8.0
11981,13,6,5,0,20,2.0
213,13,6,5,0,20,7.0
8750,13,6,5,0,22,4.0
4414,13,6,5,0,23,2.0
10916,13,6,5,0,23,3.0
10363,13,6,5,0,23,5.0
5852,13,6,5,0,23,7.0
3979,13,6,5,0,24,4.0
8977,13,6,5,0,24,9.0
11252,13,6,5,0,24,11.0
7338,13,6,5,1,9,6.0
649,13,6,5,1,11,3.0
11393,13,6,5,1,11,4.0
6832,13,6,5,1,11,7.0
6947,13,6,5,1,11,8.0
10544,13,6,5,1,14,5.0
4536,13,6,5,1,23,1.0
1251,13,6,5,1,23,5.0
4776,13,6,5,1,23,6.0
913,13,6,5,1,23,13.0
7960,13,6,5,1,24,2.0
9770,13,6,5,1,24,4.0
3360,13,6,5,1,24,5.0
5485,13,6,5,1,24,5.0
3902,13,6,5,1,24,6.0
8235,13,6,5,1,24,9.0
4288,13,6,5,1,24,11.0
208,13,6,6,0,7,2.0
10843,13,6,6,0,11,2.0
7066,13,6,6,0,11,3.0
4515,13,6,6,0,14,3.0
6016,13,6,6,0,14,8.0
3006,13,6,6,0,17,6.0
7490,13,6,6,0,19,3.0
7813,13,6,6,0,21,3.0
967,13,6,6,0,21,6.0
3352,13,6,6,0,23,3.0
7337,13,6,6,0,23,4.0
687,13,6,6,0,23,6.0
7636,13,6,6,0,23,10.0
10966,13,6,6,0,24,2.0
2443,13,6,6,1,9,2.0
9194,13,6,6,1,14,7.0
589,13,6,6,1,24,4.0
561,13,6,7,0,24,7.0
9397,13,7,1,0,13,5.0
3257,13,7,1,0,24,1.0
10847,13,7,2,0,9,2.0
5173,13,7,2,0,12,9.0
9974,13,7,2,0,20,6.0
2139,13,7,5,0,8,4.0
6159,13,7,5,0,13,2.0
2975,13,7,5,0,13,3.0
7532,13,7,5,0,13,4.0
4074,13,7,5,0,14,4.0
3870,13,7,5,0,16,5.0
2292,13,7,5,0,18,6.0
11316,13,7,5,0,18,9.0
7340,13,7,5,0,19,2.0
5906,13,7,5,0,19,8.0
9990,13,7,5,0,20,3.0
5978,13,7,5,0,23,8.0
5631,13,7,5,0,24,3.0
1064,13,7,5,0,24,4.0
8389,13,7,5,0,24,4.0
9798,13,7,5,0,24,4.0
9288,13,7,5,0,24,7.0
2378,13,7,5,0,24,8.0
499,13,7,5,0,24,10.0
10206,13,7,5,1,10,4.0
2410,13,7,5,1,24,3.0
5596,13,7,5,1,24,4.0
5060,13,7,5,1,24,8.0
8386,13,7,6,0,8,7.0
1090,13,7,6,0,18,2.0
10011,13,7,6,0,20,4.0
1515,13,8,1,0,13,4.0
10272,13,8,1,0,23,4.0
12073,13,8,5,0,14,5.0
3444,13,8,5,0,18,4.0
9698,13,8,5,0,18,4.0
5719,13,8,5,0,18,9.0
9508,13,8,5,0,23,3.0
10587,13,8,5,0,23,4.0
4426,13,8,5,0,23,5.0
224,13,8,5,0,23,10.0
2693,13,8,5,0,24,4.0
3399,13,8,5,0,24,5.0
8152,13,8,5,0,24,5.0
4889,13,8,5,0,24,7.0
1823,13,8,5,0,24,8.0
10235,13,8,5,1,24,3.0
10375,13,8,5,1,24,3.0
9277,13,8,6,0,13,2.0
11068,13,8,6,0,15,2.0
1781,13,8,6,0,16,6.0
6736,13,8,6,0,24,1.0
447,13,8,6,0,24,2.0
4584,13,8,7,0,22,5.0
4162,13,8,8,0,23,1.0
2665,14,1,2,0,6,2.0
9655,14,1,2,1,16,10.0
1184,14,1,3,0,8,4.0
4800,14,1,5,0,5,13.0
10355,14,1,5,0,7,6.0
2651,14,1,5,0,8,1.0
10100,14,1,5,0,9,2.0
3282,14,1,5,0,13,5.0
11106,14,1,5,0,15,2.0
1686,14,1,5,0,16,4.0
4647,14,1,5,0,24,5.0
5857,14,1,5,1,6,2.0
8680,14,1,5,1,7,3.0
2069,14,1,5,1,7,8.0
8043,14,1,5,1,8,3.0
5548,14,1,5,1,10,0.0
6786,14,1,5,1,13,2.0
3667,14,1,5,1,15,5.0
9930,14,1,5,1,19,4.0
7397,14,1,5,1,22,1.0
10648,14,1,5,1,23,4.0
3072,14,1,5,1,23,8.0
4057,14,1,5,1,24,5.0
6734,14,1,5,1,24,9.0
11876,14,1,6,0,4,6.0
1282,14,1,6,0,12,2.0
6932,14,1,6,0,15,6.0
9935,14,1,6,0,17,2.0
1603,14,1,6,0,19,4.0
9252,14,1,6,0,19,8.0
8041,14,1,6,1,5,3.0
1871,14,1,6,1,8,4.0
11270,14,1,6,1,9,0.0
5492,14,1,6,1,16,2.0
75,14,1,6,1,16,4.0
10212,14,1,6,1,17,3.0
1277,14,1,6,1,19,2.0
3562,14,1,6,1,20,2.0
11101,14,1,6,1,24,5.0
2672,14,1,6,1,24,7.0
7715,14,2,2,1,24,7.0
10419,14,2,4,0,14,7.0
5855,14,2,4,1,10,3.0
4613,14,2,5,0,13,3.0
599,14,2,5,0,21,4.0
6393,14,2,5,0,23,0.0
11448,14,2,5,0,23,1.0
5903,14,2,5,0,23,14.0
9819,14,2,5,0,24,3.0
8490,14,2,5,1,7,3.0
2361,14,2,5,1,12,6.0
5147,14,2,5,1,24,3.0
765,14,2,5,1,24,8.0
4459,14,2,6,0,6,8.0
1770,14,2,6,0,7,4.0
7713,14,2,6,0,15,1.0
3523,14,2,6,0,24,3.0
546,14,2,6,1,8,1.0
7743,14,2,6,1,15,2.0
6043,14,2,6,1,17,8.0
3742,14,2,6,1,23,11.0
7464,14,2,6,1,24,3.0
11471,14,3,1,1,23,2.0
9766,14,3,2,0,13,0.0
9820,14,3,2,1,21,4.0
364,14,3,5,0,9,8.0
7779,14,3,5,0,13,1.0
5207,14,3,5,0,20,6.0
7426,14,3,5,0,22,1.0
980,14,3,5,0,23,5.0
6412,14,3,5,0,23,10.0
10512,14,3,5,0,24,2.0
8410,14,3,5,0,24,3.0
8876,14,3,5,0,24,5.0
8261,14,3,5,1,5,3.0
3223,14,3,5,1,9,4.0
8710,14,3,5,1,10,4.0
9340,14,3,5,1,12,2.0
9904,14,3,5,1,12,2.0
2341,14,3,5,1,15,3.0
2750,14,3,5,1,23,2.0
10505,14,3,5,1,24,4.0
6844,14,3,5,1,24,5.0
3571,14,3,5,1,24,6.0
4844,14,3,5,1,24,10.0
9611,14,3,6,0,6,3.0
7096,14,3,6,0,14,2.0
9686,14,3,6,0,19,3.0
5983,14,3,6,1,4,2.0
2682,14,3,6,1,8,3.0
5989,14,3,6,1,17,13.0
6840,14,4,1,0,22,2.0
326,14,4,2,0,16,7.0
10576,14,4,2,1,5,4.0
2125,14,4,3,1,12,6.0
4321,14,4,5,0,1,5.0
10437,14,4,5,0,11,5.0
1750,14,4,5,0,15,1.0
130,14,4,5,0,19,7.0
4709,14,4,5,0,19,7.0
683,14,4,5,1,6,2.0
261,14,4,5,1,7,11.0
713,14,4,5,1,10,0.0
11854,14,4,5,1,11,6.0
1872,14,4,5,1,12,5.0
2087,14,4,5,1,12,8.0
3348,14,4,5,1,12,10.0
8333,14,4,5,1,12,10.0
5812,14,4,5,1,13,2.0
9133,14,4,5,1,13,4.0
567,14,4,5,1,13,9.0
9775,14,4,5,1,15,2.0
3268,14,4,5,1,15,11.0
11473,14,4,5,1,17,3.0
9678,14,4,5,1,19,6.0
10417,14,4,5,1,20,5.0
8960,14,4,5,1,23,7.0
134,14,4,5,1,24,3.0
6439,14,4,5,1,24,12.0
221,14,4,6,0,21,5.0
7277,14,4,6,0,23,5.0
5695,14,4,6,0,24,4.0
9143,14,4,6,1,8,4.0
11033,14,4,6,1,9,5.0
9203,14,4,6,1,12,6.0
1613,14,4,6,1,14,3.0
6315,14,4,6,1,14,4.0
4546,14,4,6,1,16,12.0
3237,14,4,6,1,17,2.0
6752,14,4,6,1,17,3.0
10683,14,4,6,1,18,3.0
4574,14,4,6,1,20,3.0
863,14,4,6,1,21,3.0
9711,14,4,6,1,21,3.0
8416,14,4,6,1,21,5.0
6492,14,4,6,1,23,6.0
5148,14,4,6,1,24,7.0
10571,14,5,1,0,16,1.0
8018,14,5,1,0,24,3.0
9526,14,5,1,0,24,4.0
7524,14,5,1,1,7,2.0
11499,14,5,2,0,6,2.0
6026,14,5,2,0,24,8.0
11347,14,5,3,1,20,6.0
6989,14,5,3,1,24,3.0
1881,14,5,5,0,5,9.0
4418,14,5,5,0,12,14.0
9610,14,5,5,0,15,4.0
5360,14,5,5,0,17,7.0
10634,14,5,5,0,23,6.0
2438,14,5,5,0,24,3.0
1656,14,5,5,0,24,5.0
4508,14,5,5,0,24,8.0
9657,14,5,5,1,12,3.0
4450,14,5,5,1,17,2.0
9950,14,5,5,1,17,5.0
5765,14,5,5,1,18,3.0
7240,14,5,5,1,20,9.0
10445,14,5,5,1,21,4.0
4977,14,5,5,1,21,5.0
1375,14,5,5,1,23,2.0
44,14,5,5,1,24,3.0
8413,14,5,5,1,24,3.0
6126,14,5,5,1,24,6.0
9080,14,5,5,1,24,6.0
1557,14,5,5,1,24,9.0
3044,14,5,5,1,24,11.0
6590,14,5,6,0,14,5.0
8144,14,5,6,0,14,5.0
10764,14,5,6,1,12,2.0
10327,14,5,6,1,12,5.0
1085,14,5,6,1,13,5.0
9384,14,5,6,1,15,2.0
6028,14,5,6,1,16,7.0
4206,14,5,6,1,17,4.0
6322,14,5,6,1,19,2.0
2053,14,5,6,1,23,3.0
9915,14,5,6,1,23,5.0
