,TOTSQFT_C,YEARMADERANGE,ROOFTYPE,TREESHAD,MONEYPY,KWH_C
3753,3,3,5,1,13,2.0
4845,3,3,5,1,13,2.0
1407,3,3,5,1,13,5.0
9644,3,3,5,1,14,0.0
3107,3,3,5,1,15,1.0
6297,3,3,5,1,15,1.0
1237,3,3,5,1,16,0.0
3511,3,3,5,1,16,1.0
5763,3,3,5,1,16,1.0
8314,3,3,5,1,16,1.0
7901,3,3,5,1,17,1.0
11070,3,3,5,1,17,1.0
11271,3,3,5,1,17,1.0
8028,3,3,5,1,17,2.0
5090,3,3,5,1,17,3.0
35,3,3,5,1,19,3.0
5405,3,3,5,1,20,1.0
10654,3,3,5,1,21,0.0
541,3,3,5,1,21,2.0
1100,3,3,5,1,22,1.0
6778,3,3,5,1,22,1.0
11016,3,3,5,1,22,3.0
10463,3,3,5,1,23,1.0
11778,3,3,5,1,23,2.0
9498,3,3,5,1,23,3.0
3494,3,3,5,1,24,0.0
9414,3,3,5,1,24,0.0
701,3,3,5,1,24,1.0
977,3,3,5,1,24,1.0
3450,3,3,5,1,24,1.0
3998,3,3,5,1,24,1.0
5432,3,3,5,1,24,1.0
9036,3,3,5,1,24,1.0
11194,3,3,5,1,24,1.0
9768,3,3,5,1,24,3.0
5737,3,3,6,0,8,0.0
11178,3,3,6,0,8,1.0
185,3,3,6,0,9,0.0
8604,3,3,6,0,9,1.0
8712,3,3,6,0,9,2.0
807,3,3,6,0,12,1.0
10846,3,3,6,0,12,1.0
2657,3,3,6,0,12,2.0
10218,3,3,6,0,12,2.0
9818,3,3,6,0,14,2.0
2579,3,3,6,0,15,0.0
10890,3,3,6,0,15,1.0
9680,3,3,6,0,16,1.0
9035,3,3,6,0,19,1.0
106,3,3,6,0,23,1.0
11,3,3,6,0,24,1.0
9464,3,3,6,0,24,1.0
11487,3,3,6,0,24,1.0
10965,3,3,6,1,7,0.0
3607,3,3,6,1,7,1.0
5057,3,3,6,1,7,1.0
6488,3,3,6,1,7,1.0
212,3,3,6,1,7,2.0
903,3,3,6,1,8,1.0
2509,3,3,6,1,8,1.0
2940,3,3,6,1,10,3.0
8523,3,3,6,1,13,1.0
8756,3,3,6,1,13,1.0
9662,3,3,6,1,14,1.0
9927,3,3,6,1,15,1.0
9886,3,3,6,1,15,2.0
8008,3,3,6,1,15,3.0
1447,3,3,6,1,17,2.0
1673,3,3,6,1,17,3.0
1870,3,3,6,1,17,3.0
5843,3,3,6,1,18,1.0
6665,3,3,6,1,19,0.0
1066,3,3,6,1,19,1.0
7492,3,3,6,1,22,2.0
9909,3,3,6,1,22,3.0
7695,3,3,6,1,23,1.0
7884,3,3,6,1,23,1.0
3787,3,3,6,1,24,1.0
7703,3,3,6,1,24,1.0
8379,3,3,6,1,24,1.0
9118,3,3,6,1,24,1.0
2532,3,3,6,1,24,2.0
7447,3,3,6,1,24,2.0
9191,3,3,6,1,24,2.0
3928,3,3,6,1,24,4.0
5913,3,3,7,1,2,0.0
10284,3,3,8,1,15,1.0
7896,3,3,8,1,15,3.0
7509,3,3,8,1,16,0.0
1650,3,4,-2,0,12,1.0
9346,3,4,1,0,4,0.0
4743,3,4,1,0,9,2.0
11553,3,4,1,0,13,1.0
2193,3,4,1,0,19,0.0
8643,3,4,1,0,23,0.0
737,3,4,1,1,7,3.0
5144,3,4,1,1,13,0.0
4366,3,4,1,1,14,0.0
9283,3,4,1,1,17,0.0
6592,3,4,1,1,22,0.0
7953,3,4,1,1,23,1.0
1621,3,4,1,1,24,1.0
9515,3,4,1,1,24,2.0
5590,3,4,1,1,24,3.0
10342,3,4,2,0,5,2.0
4895,3,4,2,0,7,1.0
933,3,4,2,0,7,2.0
5375,3,4,2,0,7,2.0
8053,3,4,2,0,9,0.0
6079,3,4,2,0,9,2.0
831,3,4,2,0,14,3.0
10902,3,4,2,0,21,1.0
7111,3,4,2,1,6,3.0
9475,3,4,2,1,7,0.0
405,3,4,2,1,9,0.0
3395,3,4,2,1,9,0.0
2633,3,4,2,1,9,3.0
11119,3,4,2,1,12,2.0
1266,3,4,2,1,12,7.0
7001,3,4,2,1,15,4.0
11489,3,4,2,1,15,4.0
10181,3,4,3,0,11,3.0
3394,3,4,3,1,8,3.0
9375,3,4,3,1,13,2.0
7396,3,4,3,1,14,2.0
10294,3,4,3,1,18,1.0
3860,3,4,3,1,19,0.0
1303,3,4,3,1,24,0.0
53,3,4,3,1,24,2.0
9024,3,4,3,1,24,2.0
8149,3,4,4,0,17,3.0
2945,3,4,5,0,4,0.0
3570,3,4,5,0,4,1.0
8709,3,4,5,0,5,2.0
10151,3,4,5,0,5,2.0
1332,3,4,5,0,6,2.0
7750,3,4,5,0,7,0.0
442,3,4,5,0,7,1.0
7999,3,4,5,0,7,1.0
9576,3,4,5,0,7,1.0
2810,3,4,5,0,8,1.0
10688,3,4,5,0,8,1.0
192,3,4,5,0,8,2.0
4381,3,4,5,0,8,3.0
6300,3,4,5,0,8,4.0
7865,3,4,5,0,9,0.0
1949,3,4,5,0,9,1.0
6070,3,4,5,0,9,1.0
6278,3,4,5,0,9,1.0
5205,3,4,5,0,10,2.0
2543,3,4,5,0,10,3.0
1449,3,4,5,0,11,1.0
4438,3,4,5,0,11,2.0
11772,3,4,5,0,12,2.0
1104,3,4,5,0,13,1.0
5357,3,4,5,0,13,1.0
4491,3,4,5,0,13,2.0
8764,3,4,5,0,13,2.0
2847,3,4,5,0,14,1.0
5815,3,4,5,0,14,1.0
6657,3,4,5,0,14,1.0
11941,3,4,5,0,14,1.0
3332,3,4,5,0,14,2.0
1904,3,4,5,0,15,1.0
10090,3,4,5,0,15,1.0
817,3,4,5,0,15,2.0
6189,3,4,5,0,15,3.0
367,3,4,5,0,15,4.0
5830,3,4,5,0,16,2.0
9005,3,4,5,0,16,2.0
9629,3,4,5,0,16,3.0
9171,3,4,5,0,17,1.0
312,3,4,5,0,17,2.0
910,3,4,5,0,17,2.0
1362,3,4,5,0,17,9.0
1383,3,4,5,0,18,0.0
9556,3,4,5,0,19,2.0
9889,3,4,5,0,19,3.0
7301,3,4,5,0,20,1.0
9794,3,4,5,0,20,1.0
9324,3,4,5,0,20,2.0
4950,3,4,5,0,20,3.0
2151,3,4,5,0,20,4.0
7839,3,4,5,0,21,1.0
7113,3,4,5,0,21,2.0
6084,3,4,5,0,22,0.0
1558,3,4,5,0,22,1.0
2963,3,4,5,0,22,1.0
9492,3,4,5,0,23,0.0
3595,3,4,5,0,23,1.0
8072,3,4,5,0,23,2.0
8312,3,4,5,0,23,2.0
5792,3,4,5,0,23,3.0
7962,3,4,5,0,23,3.0
5284,3,4,5,0,24,0.0
1395,3,4,5,0,24,1.0
6561,3,4,5,0,24,1.0
8103,3,4,5,0,24,1.0
9282,3,4,5,0,24,1.0
9895,3,4,5,0,24,1.0
11847,3,4,5,0,24,1.0
958,3,4,5,0,24,2.0
2122,3,4,5,0,24,2.0
9176,3,4,5,0,24,2.0
4003,3,4,5,0,24,3.0
7415,3,4,5,0,24,5.0
7197,3,4,5,1,2,1.0
8974,3,4,5,1,5,0.0
9864,3,4,5,1,5,1.0
4183,3,4,5,1,5,3.0
512,3,4,5,1,6,1.0
11058,3,4,5,1,6,1.0
1561,3,4,5,1,7,1.0
10797,3,4,5,1,8,2.0
11226,3,4,5,1,8,5.0
1740,3,4,5,1,9,0.0
7582,3,4,5,1,9,0.0
6630,3,4,5,1,9,1.0
7606,3,4,5,1,9,1.0
8339,3,4,5,1,9,1.0
800,3,4,5,1,9,2.0
3043,3,4,5,1,9,2.0
2595,3,4,5,1,9,3.0
5764,3,4,5,1,10,0.0
166,3,4,5,1,10,1.0
1112,3,4,5,1,10,1.0
2012,3,4,5,1,10,1.0
2181,3,4,5,1,10,1.0
3476,3,4,5,1,10,1.0
7804,3,4,5,1,10,1.0
3689,3,4,5,1,11,0.0
3786,3,4,5,1,11,0.0
6923,3,4,5,1,11,1.0
1479,3,4,5,1,11,2.0
5001,3,4,5,1,11,2.0
8810,3,4,5,1,11,2.0
9585,3,4,5,1,11,2.0
11052,3,4,5,1,11,2.0
5770,3,4,5,1,11,3.0
3658,3,4,5,1,12,0.0
6505,3,4,5,1,12,1.0
2797,3,4,5,1,12,2.0
2195,3,4,5,1,12,3.0
2948,3,4,5,1,12,3.0
3677,3,4,5,1,12,3.0
11377,3,4,5,1,12,6.0
1438,3,4,5,1,13,1.0
4676,3,4,5,1,13,1.0
11781,3,4,5,1,13,1.0
1305,3,4,5,1,13,2.0
2925,3,4,5,1,13,3.0
8113,3,4,5,1,13,3.0
453,3,4,5,1,14,1.0
2785,3,4,5,1,14,1.0
10684,3,4,5,1,14,2.0
10850,3,4,5,1,14,2.0
729,3,4,5,1,14,3.0
3912,3,4,5,1,14,3.0
7140,3,4,5,1,14,3.0
2097,3,4,5,1,14,4.0
10356,3,4,5,1,14,4.0
2794,3,4,5,1,15,0.0
2708,3,4,5,1,15,1.0
12027,3,4,5,1,15,1.0
6007,3,4,5,1,15,2.0
10233,3,4,5,1,15,2.0
11864,3,4,5,1,15,2.0
6481,3,4,5,1,15,3.0
7351,3,4,5,1,15,3.0
8880,3,4,5,1,15,5.0
5146,3,4,5,1,16,1.0
5739,3,4,5,1,16,1.0
4628,3,4,5,1,16,2.0
10205,3,4,5,1,16,2.0
4201,3,4,5,1,17,0.0
10156,3,4,5,1,17,0.0
2152,3,4,5,1,17,1.0
7854,3,4,5,1,17,1.0
2010,3,4,5,1,17,2.0
7771,3,4,5,1,17,2.0
10031,3,4,5,1,17,2.0
11966,3,4,5,1,17,5.0
5282,3,4,5,1,18,0.0
5992,3,4,5,1,18,1.0
4488,3,4,5,1,18,2.0
10014,3,4,5,1,18,2.0
3702,3,4,5,1,18,3.0
11180,3,4,5,1,19,0.0
8001,3,4,5,1,19,1.0
9484,3,4,5,1,19,2.0
10070,3,4,5,1,19,2.0
12059,3,4,5,1,19,3.0
5384,3,4,5,1,19,4.0
3930,3,4,5,1,20,2.0
6288,3,4,5,1,20,2.0
10442,3,4,5,1,20,2.0
10810,3,4,5,1,20,3.0
12034,3,4,5,1,21,1.0
7517,3,4,5,1,22,2.0
8003,3,4,5,1,22,3.0
5287,3,4,5,1,23,0.0
1358,3,4,5,1,23,1.0
10171,3,4,5,1,23,2.0
2242,3,4,5,1,23,3.0
2667,3,4,5,1,23,3.0
7438,3,4,5,1,23,3.0
9136,3,4,5,1,23,5.0
3598,3,4,5,1,24,0.0
8509,3,4,5,1,24,0.0
10387,3,4,5,1,24,0.0
3208,3,4,5,1,24,1.0
4521,3,4,5,1,24,1.0
5223,3,4,5,1,24,1.0
6869,3,4,5,1,24,1.0
10951,3,4,5,1,24,1.0
3252,3,4,5,1,24,2.0
3520,3,4,5,1,24,2.0
5499,3,4,5,1,24,2.0
10248,3,4,5,1,24,2.0
3886,3,4,5,1,24,3.0
11505,3,4,5,1,24,3.0
2903,3,4,5,1,24,4.0
7319,3,4,5,1,24,4.0
9528,3,4,5,1,24,5.0
10367,3,4,6,0,9,0.0
4024,3,4,6,0,11,1.0
1699,3,4,6,0,12,4.0
8025,3,4,6,0,14,1.0
438,3,4,6,0,16,1.0
2100,3,4,6,0,16,1.0
4506,3,4,6,0,16,1.0
7,3,4,6,0,16,3.0
11352,3,4,6,0,16,4.0
10221,3,4,6,0,17,0.0
6550,3,4,6,0,17,2.0
4301,3,4,6,0,18,1.0
7432,3,4,6,0,24,1.0
11199,3,4,6,0,24,1.0
4860,3,4,6,1,6,1.0
767,3,4,6,1,7,0.0
6476,3,4,6,1,7,1.0
4068,3,4,6,1,7,2.0
5222,3,4,6,1,7,2.0
10651,3,4,6,1,7,4.0
7973,3,4,6,1,8,1.0
8429,3,4,6,1,9,0.0
11657,3,4,6,1,9,2.0
1396,3,4,6,1,10,1.0
7154,3,4,6,1,10,1.0
9221,3,4,6,1,10,1.0
8688,3,4,6,1,11,0.0
10632,3,4,6,1,11,1.0
5402,3,4,6,1,11,2.0
3679,3,4,6,1,12,0.0
6950,3,4,6,1,12,1.0
10562,3,4,6,1,12,2.0
11402,3,4,6,1,12,2.0
8761,3,4,6,1,13,1.0
10068,3,4,6,1,13,3.0
1733,3,4,6,1,14,3.0
2561,3,4,6,1,15,1.0
2709,3,4,6,1,15,2.0
101,3,4,6,1,15,3.0
3000,3,4,6,1,16,2.0
9603,3,4,6,1,18,1.0
2162,3,4,6,1,18,3.0
3125,3,4,6,1,19,1.0
11144,3,4,6,1,19,2.0
9251,3,4,6,1,20,0.0
9250,3,4,6,1,20,1.0
8036,3,4,6,1,21,1.0
3295,3,4,6,1,22,1.0
2187,3,4,6,1,23,4.0
3976,3,4,6,1,23,4.0
7556,3,4,6,1,24,2.0
6859,3,4,6,1,24,4.0
8920,3,4,6,1,24,5.0
1296,3,4,7,0,18,1.0
5410,3,4,7,0,19,1.0
380,3,4,7,1,8,1.0
1742,3,4,7,1,14,1.0
11183,3,4,7,1,18,0.0
1333,3,4,7,1,23,2.0
11371,3,4,7,1,24,1.0
10431,3,4,8,0,14,2.0
9470,3,4,8,0,24,0.0
10297,3,5,1,0,6,0.0
8334,3,5,1,0,18,0.0
3924,3,5,1,0,18,2.0
738,3,5,1,0,24,2.0
6833,3,5,1,1,3,0.0
10936,3,5,1,1,11,0.0
814,3,5,1,1,18,0.0
4654,3,5,1,1,22,3.0
4359,3,5,1,1,23,0.0
5501,3,5,1,1,23,2.0
6456,3,5,1,1,24,1.0
10500,3,5,1,1,24,2.0
1088,3,5,2,0,1,2.0
993,3,5,2,0,7,2.0
7920,3,5,2,1,5,2.0
10329,3,5,2,1,9,1.0
9090,3,5,2,1,12,4.0
10264,3,5,2,1,17,1.0
6146,3,5,2,1,18,1.0
12042,3,5,2,1,23,0.0
6121,3,5,2,1,23,1.0
9013,3,5,2,1,24,1.0
5999,3,5,3,0,5,3.0
6260,3,5,3,0,6,2.0
3070,3,5,3,0,7,0.0
2764,3,5,3,0,20,1.0
5683,3,5,3,0,20,3.0
7252,3,5,3,1,6,4.0
7058,3,5,3,1,7,3.0
10179,3,5,3,1,8,4.0
9155,3,5,3,1,24,1.0
4658,3,5,4,0,8,3.0
4759,3,5,4,0,10,2.0
4125,3,5,4,0,15,3.0
8609,3,5,5,0,1,1.0
8865,3,5,5,0,3,1.0
4582,3,5,5,0,3,3.0
796,3,5,5,0,5,0.0
6750,3,5,5,0,6,1.0
6959,3,5,5,0,7,1.0
6312,3,5,5,0,7,3.0
10597,3,5,5,0,7,5.0
9845,3,5,5,0,8,2.0
8639,3,5,5,0,9,0.0
9598,3,5,5,0,9,1.0
10148,3,5,5,0,9,1.0
9450,3,5,5,0,9,2.0
2167,3,5,5,0,10,1.0
10838,3,5,5,0,10,2.0
4130,3,5,5,0,10,4.0
4570,3,5,5,0,11,0.0
10524,3,5,5,0,11,0.0
7177,3,5,5,0,11,1.0
4685,3,5,5,0,12,1.0
7777,3,5,5,0,12,1.0
907,3,5,5,0,12,2.0
7018,3,5,5,0,13,1.0
9852,3,5,5,0,13,1.0
3573,3,5,5,0,13,5.0
8442,3,5,5,0,14,2.0
1761,3,5,5,0,15,1.0
2099,3,5,5,0,15,1.0
3535,3,5,5,0,15,1.0
6220,3,5,5,0,15,1.0
733,3,5,5,0,15,2.0
3385,3,5,5,0,15,2.0
5370,3,5,5,0,17,1.0
10108,3,5,5,0,17,1.0
4785,3,5,5,0,17,2.0
10895,3,5,5,0,17,2.0
11431,3,5,5,0,17,2.0
9386,3,5,5,0,17,4.0
10637,3,5,5,0,18,1.0
422,3,5,5,0,19,2.0
10826,3,5,5,0,19,3.0
2970,3,5,5,0,19,4.0
9021,3,5,5,0,20,0.0
3774,3,5,5,0,20,1.0
9620,3,5,5,0,21,1.0
10053,3,5,5,0,22,0.0
2859,3,5,5,0,22,2.0
3140,3,5,5,0,22,2.0
292,3,5,5,0,23,0.0
2061,3,5,5,0,23,1.0
2417,3,5,5,0,23,1.0
4687,3,5,5,0,23,1.0
6969,3,5,5,0,23,1.0
9068,3,5,5,0,23,1.0
6916,3,5,5,0,23,2.0
7243,3,5,5,0,23,2.0
7518,3,5,5,0,23,2.0
9613,3,5,5,0,23,2.0
5530,3,5,5,0,24,1.0
6706,3,5,5,0,24,2.0
1212,3,5,5,0,24,3.0
2150,3,5,5,0,24,3.0
9304,3,5,5,0,24,3.0
9814,3,5,5,0,24,3.0
6438,3,5,5,0,24,4.0
2174,3,5,5,1,1,3.0
11913,3,5,5,1,3,3.0
3488,3,5,5,1,5,1.0
9919,3,5,5,1,6,2.0
4159,3,5,5,1,7,3.0
3317,3,5,5,1,8,1.0
10185,3,5,5,1,8,1.0
5824,3,5,5,1,9,0.0
11319,3,5,5,1,9,0.0
1245,3,5,5,1,9,1.0
2916,3,5,5,1,9,1.0
7155,3,5,5,1,9,1.0
2196,3,5,5,1,9,2.0
8353,3,5,5,1,9,2.0
4538,3,5,5,1,10,1.0
10305,3,5,5,1,10,1.0
8736,3,5,5,1,10,4.0
4112,3,5,5,1,12,0.0
1440,3,5,5,1,12,1.0
3916,3,5,5,1,12,1.0
9822,3,5,5,1,12,1.0
1648,3,5,5,1,12,2.0
3921,3,5,5,1,12,2.0
6194,3,5,5,1,12,2.0
9514,3,5,5,1,12,2.0
8037,3,5,5,1,12,3.0
3283,3,5,5,1,12,4.0
11084,3,5,5,1,13,1.0
4269,3,5,5,1,13,2.0
2778,3,5,5,1,13,3.0
6992,3,5,5,1,14,0.0
10376,3,5,5,1,14,1.0
3456,3,5,5,1,14,2.0
7576,3,5,5,1,14,3.0
2862,3,5,5,1,15,0.0
3531,3,5,5,1,15,1.0
11980,3,5,5,1,15,1.0
1582,3,5,5,1,16,0.0
10231,3,5,5,1,16,0.0
2047,3,5,5,1,16,1.0
3600,3,5,5,1,16,1.0
4193,3,5,5,1,16,1.0
5069,3,5,5,1,16,2.0
6642,3,5,5,1,16,2.0
7466,3,5,5,1,16,2.0
656,3,5,5,1,17,2.0
5464,3,5,5,1,17,4.0
9763,3,5,5,1,18,0.0
6131,3,5,5,1,18,1.0
7225,3,5,5,1,18,1.0
11161,3,5,5,1,18,1.0
7182,3,5,5,1,19,2.0
3412,3,5,5,1,20,1.0
4672,3,5,5,1,20,1.0
7614,3,5,5,1,21,1.0
3833,3,5,5,1,21,2.0
2219,3,5,5,1,21,3.0
8825,3,5,5,1,22,1.0
11475,3,5,5,1,22,2.0
10234,3,5,5,1,23,0.0
4204,3,5,5,1,23,1.0
8580,3,5,5,1,23,1.0
10390,3,5,5,1,23,1.0
11031,3,5,5,1,23,1.0
1442,3,5,5,1,23,2.0
5820,3,5,5,1,23,2.0
236,3,5,5,1,23,3.0
7911,3,5,5,1,23,4.0
8619,3,5,5,1,24,0.0
528,3,5,5,1,24,1.0
620,3,5,5,1,24,1.0
5089,3,5,5,1,24,1.0
100,3,5,5,1,24,2.0
5955,3,5,5,1,24,2.0
9716,3,5,5,1,24,2.0
10113,3,5,5,1,24,2.0
4320,3,5,5,1,24,3.0
6803,3,5,5,1,24,3.0
6966,3,5,5,1,24,3.0
8272,3,5,5,1,24,3.0
11131,3,5,5,1,24,5.0
4809,3,5,6,0,4,1.0
5512,3,5,6,0,7,1.0
7847,3,5,6,0,9,1.0
3601,3,5,6,0,10,0.0
244,3,5,6,0,10,1.0
2171,3,5,6,0,10,2.0
4256,3,5,6,0,12,1.0
1934,3,5,6,0,12,3.0
3135,3,5,6,0,12,3.0
7769,3,5,6,0,15,0.0
8638,3,5,6,0,17,1.0
11265,3,5,6,0,17,1.0
1172,3,5,6,0,18,2.0
3771,3,5,6,0,19,2.0
9823,3,5,6,0,19,6.0
1228,3,5,6,0,21,1.0
5150,3,5,6,0,21,1.0
1050,3,5,6,0,22,1.0
9104,3,5,6,0,22,1.0
5803,3,5,6,0,23,1.0
9242,3,5,6,0,23,4.0
11415,3,5,6,0,24,0.0
3232,3,5,6,0,24,1.0
6531,3,5,6,0,24,1.0
11167,3,5,6,0,24,1.0
11769,3,5,6,0,24,1.0
336,3,5,6,0,24,4.0
6766,3,5,6,1,1,1.0
4299,3,5,6,1,5,2.0
5385,3,5,6,1,8,1.0
9455,3,5,6,1,10,1.0
8347,3,5,6,1,10,2.0
3255,3,5,6,1,12,0.0
7729,3,5,6,1,12,1.0
5477,3,5,6,1,12,2.0
1674,3,5,6,1,13,1.0
12078,3,5,6,1,13,1.0
148,3,5,6,1,13,4.0
2819,3,5,6,1,14,2.0
11933,3,5,6,1,14,3.0
4633,3,5,6,1,15,3.0
2751,3,5,6,1,17,1.0
7552,3,5,6,1,17,1.0
8116,3,5,6,1,18,1.0
7523,3,5,6,1,18,2.0
10176,3,5,6,1,19,1.0
10760,3,5,6,1,19,1.0
3422,3,5,6,1,21,1.0
5666,3,5,6,1,23,2.0
630,3,5,6,1,24,2.0
4330,3,5,6,1,24,3.0
6432,3,5,7,0,11,1.0
9813,3,5,7,0,19,1.0
1372,3,5,7,1,21,2.0
11998,3,5,8,1,7,1.0
8895,3,5,8,1,24,2.0
26,3,6,-2,0,16,1.0
4317,3,6,1,0,7,2.0
11420,3,6,1,0,9,2.0
8102,3,6,1,0,10,1.0
10520,3,6,1,0,10,1.0
7119,3,6,1,0,11,1.0
7314,3,6,1,0,11,3.0
12037,3,6,1,0,12,0.0
9402,3,6,1,0,16,1.0
9468,3,6,1,0,17,1.0
686,3,6,1,0,23,0.0
7716,3,6,1,0,23,1.0
7968,3,6,1,0,23,1.0
11973,3,6,1,0,23,1.0
9555,3,6,1,0,23,3.0
7640,3,6,1,0,23,4.0
10568,3,6,1,0,24,0.0
10326,3,6,1,0,24,1.0
2783,3,6,1,1,5,1.0
5210,3,6,1,1,5,1.0
1935,3,6,1,1,5,2.0
6484,3,6,1,1,7,1.0
6446,3,6,1,1,11,1.0
8486,3,6,1,1,12,1.0
10150,3,6,1,1,17,3.0
3231,3,6,1,1,21,2.0
471,3,6,1,1,23,1.0
3438,3,6,1,1,23,3.0
10263,3,6,1,1,23,4.0
2932,3,6,1,1,24,0.0
2073,3,6,2,0,5,1.0
11702,3,6,2,0,9,1.0
10436,3,6,2,0,12,0.0
6256,3,6,2,0,13,3.0
12036,3,6,2,0,16,1.0
10397,3,6,2,0,24,3.0
11737,3,6,2,0,24,3.0
5140,3,6,2,0,24,4.0
6730,3,6,2,1,9,4.0
8986,3,6,2,1,18,1.0
2465,3,6,2,1,24,0.0
11502,3,6,3,0,16,5.0
11841,3,6,3,1,6,0.0
11469,3,6,3,1,23,1.0
357,3,6,3,1,23,3.0
6141,3,6,4,0,11,1.0
5260,3,6,4,0,20,2.0
4412,3,6,5,0,1,2.0
11292,3,6,5,0,1,2.0
11515,3,6,5,0,1,2.0
9902,3,6,5,0,2,1.0
8418,3,6,5,0,3,4.0
5652,3,6,5,0,4,1.0
8026,3,6,5,0,5,1.0
1497,3,6,5,0,6,1.0
1886,3,6,5,0,7,0.0
2494,3,6,5,0,7,0.0
2499,3,6,5,0,7,1.0
8209,3,6,5,0,7,1.0
6206,3,6,5,0,8,0.0
8893,3,6,5,0,8,0.0
8146,3,6,5,0,8,5.0
10879,3,6,5,0,9,0.0
1253,3,6,5,0,9,2.0
6401,3,6,5,0,9,4.0
5065,3,6,5,0,10,0.0
9360,3,6,5,0,10,1.0
11852,3,6,5,0,10,1.0
1760,3,6,5,0,10,2.0
11682,3,6,5,0,10,5.0
9754,3,6,5,0,11,0.0
2131,3,6,5,0,11,1.0
5570,3,6,5,0,11,1.0
6424,3,6,5,0,11,3.0
5517,3,6,5,0,11,5.0
2154,3,6,5,0,12,1.0
2704,3,6,5,0,12,1.0
3270,3,6,5,0,12,1.0
3427,3,6,5,0,12,1.0
942,3,6,5,0,12,2.0
1984,3,6,5,0,12,2.0
2702,3,6,5,0,12,2.0
5447,3,6,5,0,12,2.0
6060,3,6,5,0,12,2.0
10558,3,6,5,0,12,2.0
1371,3,6,5,0,12,3.0
10484,3,6,5,0,12,4.0
11037,3,6,5,0,13,0.0
11269,3,6,5,0,13,0.0
4052,3,6,5,0,13,2.0
10211,3,6,5,0,13,3.0
6960,3,6,5,0,13,4.0
3889,3,6,5,0,14,1.0
11853,3,6,5,0,14,1.0
1038,3,6,5,0,14,3.0
4934,3,6,5,0,14,3.0
6890,3,6,5,0,14,3.0
3968,3,6,5,0,15,0.0
5496,3,6,5,0,15,1.0
2521,3,6,5,0,15,2.0
11909,3,6,5,0,15,2.0
4632,3,6,5,0,15,3.0
9674,3,6,5,0,16,0.0
5893,3,6,5,0,16,1.0
8832,3,6,5,0,16,2.0
2594,3,6,5,0,16,3.0
10565,3,6,5,0,16,4.0
2860,3,6,5,0,17,1.0
8494,3,6,5,0,17,1.0
7377,3,6,5,0,17,2.0
363,3,6,5,0,17,3.0
11658,3,6,5,0,17,3.0
273,3,6,5,0,18,2.0
10413,3,6,5,0,18,2.0
1635,3,6,5,0,18,3.0
2175,3,6,5,0,19,1.0
4780,3,6,5,0,20,1.0
5493,3,6,5,0,20,2.0
5003,3,6,5,0,21,1.0
5504,3,6,5,0,21,2.0
5791,3,6,5,0,21,2.0
6062,3,6,5,0,21,2.0
10135,3,6,5,0,21,2.0
10404,3,6,5,0,21,2.0
4870,3,6,5,0,21,3.0
1334,3,6,5,0,22,1.0
9385,3,6,5,0,22,3.0
4358,3,6,5,0,22,4.0
9862,3,6,5,0,23,1.0
679,3,6,5,0,23,2.0
4597,3,6,5,0,23,2.0
7016,3,6,5,0,23,2.0
2319,3,6,5,0,24,1.0
6158,3,6,5,0,24,2.0
6824,3,6,5,0,24,2.0
7964,3,6,5,0,24,2.0
9332,3,6,5,0,24,2.0
10794,3,6,5,0,24,2.0
5807,3,6,5,0,24,3.0
6899,3,6,5,0,24,3.0
7329,3,6,5,0,24,3.0
10952,3,6,5,0,24,3.0
2774,3,6,5,0,24,4.0
4856,3,6,5,0,24,4.0
2878,3,6,5,1,4,0.0
3963,3,6,5,1,7,0.0
5911,3,6,5,1,7,2.0
6539,3,6,5,1,8,1.0
6184,3,6,5,1,9,1.0
2726,3,6,5,1,9,2.0
2807,3,6,5,1,9,2.0
78,3,6,5,1,10,1.0
10441,3,6,5,1,10,3.0
2236,3,6,5,1,11,1.0
7191,3,6,5,1,11,3.0
936,3,6,5,1,12,0.0
6021,3,6,5,1,12,1.0
9188,3,6,5,1,12,1.0
4741,3,6,5,1,12,2.0
3100,3,6,5,1,13,0.0
5832,3,6,5,1,13,1.0
8573,3,6,5,1,13,1.0
3736,3,6,5,1,13,2.0
8868,3,6,5,1,13,2.0
9827,3,6,5,1,13,2.0
4698,3,6,5,1,13,3.0
11348,3,6,5,1,14,0.0
2745,3,6,5,1,14,2.0
1657,3,6,5,1,15,2.0
1833,3,6,5,1,16,2.0
270,3,6,5,1,17,1.0
2041,3,6,5,1,17,1.0
2642,3,6,5,1,17,2.0
10901,3,6,5,1,17,3.0
3536,3,6,5,1,18,1.0
11900,3,6,5,1,18,1.0
3406,3,6,5,1,18,2.0
7022,3,6,5,1,18,2.0
7853,3,6,5,1,18,2.0
193,3,6,5,1,18,3.0
4172,3,6,5,1,19,2.0
10160,3,6,5,1,19,2.0
2772,3,6,5,1,20,2.0
9095,3,6,5,1,20,4.0
11982,3,6,5,1,21,1.0
1668,3,6,5,1,21,4.0
4092,3,6,5,1,23,1.0
4874,3,6,5,1,23,1.0
7932,3,6,5,1,23,1.0
1271,3,6,5,1,23,2.0
2184,3,6,5,1,23,2.0
1363,3,6,5,1,24,1.0
6699,3,6,5,1,24,1.0
7954,3,6,5,1,24,1.0
2347,3,6,5,1,24,2.0
6247,3,6,5,1,24,2.0
6971,3,6,5,1,24,2.0
10459,3,6,5,1,24,2.0
591,3,6,5,1,24,3.0
10306,3,6,5,1,24,3.0
11468,3,6,6,0,4,2.0
7344,3,6,6,0,8,1.0
